uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,SEPTICEMIA,IGNORADO,"30 - 39",F,8
CE,SEPTICEMIA,IGNORADO,"30 - 39",M,7
CE,SEPTICEMIA,OUTRO,"30 - 39",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
CE,SRAG,DOMICILIO,"30 - 39",M,1
CE,SRAG,HOSPITAL,"30 - 39",F,2
CE,SRAG,HOSPITAL,"30 - 39",M,6
CE,SRAG,IGNORADO,"30 - 39",F,1
CE,SRAG,IGNORADO,"30 - 39",M,3
CE,SRAG,OUTRO,"30 - 39",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
DF,OUTRAS,DOMICILIO,"30 - 39",F,13
DF,OUTRAS,DOMICILIO,"30 - 39",M,38
DF,OUTRAS,HOSPITAL,"30 - 39",F,92
DF,OUTRAS,HOSPITAL,"30 - 39",M,210
DF,OUTRAS,OUTRO,"30 - 39",F,4
DF,OUTRAS,OUTRO,"30 - 39",M,16
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,OUTRAS,VIA_PUBLICA,"30 - 39",F,3
DF,OUTRAS,VIA_PUBLICA,"30 - 39",M,25
DF,COVID,DOMICILIO,"30 - 39",F,1
DF,COVID,DOMICILIO,"30 - 39",M,3
DF,COVID,HOSPITAL,"30 - 39",F,36
DF,COVID,HOSPITAL,"30 - 39",M,66
DF,COVID,OUTRO,"30 - 39",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
DF,INDETERMINADA,HOSPITAL,"30 - 39",F,5
DF,INDETERMINADA,HOSPITAL,"30 - 39",M,9
DF,INDETERMINADA,OUTRO,"30 - 39",M,1
DF,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,11
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,13
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
DF,PNEUMONIA,HOSPITAL,"30 - 39",F,27
DF,PNEUMONIA,HOSPITAL,"30 - 39",M,37
DF,PNEUMONIA,OUTRO,"30 - 39",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
DF,SEPTICEMIA,HOSPITAL,"30 - 39",F,26
DF,SEPTICEMIA,HOSPITAL,"30 - 39",M,27
DF,SRAG,HOSPITAL,"30 - 39",F,1
ES,OUTRAS,DOMICILIO,"30 - 39",F,36
ES,OUTRAS,DOMICILIO,"30 - 39",M,71
ES,OUTRAS,HOSPITAL,"30 - 39",F,99
ES,OUTRAS,HOSPITAL,"30 - 39",M,153
ES,OUTRAS,IGNORADO,"30 - 39",M,2
ES,OUTRAS,OUTRO,"30 - 39",F,6
ES,OUTRAS,OUTRO,"30 - 39",M,37
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,15
ES,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
ES,OUTRAS,VIA_PUBLICA,"30 - 39",F,6
ES,OUTRAS,VIA_PUBLICA,"30 - 39",I,1
ES,OUTRAS,VIA_PUBLICA,"30 - 39",M,78
ES,COVID,DOMICILIO,"30 - 39",M,3
ES,COVID,HOSPITAL,"30 - 39",F,61
ES,COVID,HOSPITAL,"30 - 39",M,73
ES,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,2
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,9
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,8
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
ES,PNEUMONIA,DOMICILIO,"30 - 39",M,3
ES,PNEUMONIA,HOSPITAL,"30 - 39",F,23
ES,PNEUMONIA,HOSPITAL,"30 - 39",M,41
ES,PNEUMONIA,OUTRO,"30 - 39",F,1
ES,PNEUMONIA,OUTRO,"30 - 39",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
ES,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
ES,SEPTICEMIA,HOSPITAL,"30 - 39",F,45
ES,SEPTICEMIA,HOSPITAL,"30 - 39",M,42
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
ES,SRAG,HOSPITAL,"30 - 39",F,3
ES,SRAG,HOSPITAL,"30 - 39",M,1
ES,SRAG,IGNORADO,"30 - 39",F,1
GO,OUTRAS,DOMICILIO,"30 - 39",F,34
GO,OUTRAS,DOMICILIO,"30 - 39",M,91
GO,OUTRAS,HOSPITAL,"30 - 39",F,132
GO,OUTRAS,HOSPITAL,"30 - 39",I,1
GO,OUTRAS,HOSPITAL,"30 - 39",M,196
GO,OUTRAS,IGNORADO,"30 - 39",F,5
GO,OUTRAS,IGNORADO,"30 - 39",M,13
GO,OUTRAS,OUTRO,"30 - 39",F,6
GO,OUTRAS,OUTRO,"30 - 39",M,74
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,26
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,36
GO,OUTRAS,VIA_PUBLICA,"30 - 39",F,11
GO,OUTRAS,VIA_PUBLICA,"30 - 39",M,60
GO,COVID,DOMICILIO,"30 - 39",F,3
GO,COVID,DOMICILIO,"30 - 39",M,3
GO,COVID,HOSPITAL,"30 - 39",F,55
GO,COVID,HOSPITAL,"30 - 39",M,109
GO,COVID,IGNORADO,"30 - 39",F,1
GO,COVID,IGNORADO,"30 - 39",M,1
GO,COVID,OUTRO,"30 - 39",M,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,11
GO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
GO,INDETERMINADA,DOMICILIO,"30 - 39",F,1
GO,INDETERMINADA,DOMICILIO,"30 - 39",M,3
GO,INDETERMINADA,HOSPITAL,"30 - 39",M,3
GO,INDETERMINADA,OUTRO,"30 - 39",F,1
GO,INDETERMINADA,OUTRO,"30 - 39",M,2
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
GO,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,51
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,36
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
GO,PNEUMONIA,DOMICILIO,"30 - 39",F,3
GO,PNEUMONIA,DOMICILIO,"30 - 39",M,2
GO,PNEUMONIA,HOSPITAL,"30 - 39",F,37
GO,PNEUMONIA,HOSPITAL,"30 - 39",M,51
GO,PNEUMONIA,IGNORADO,"30 - 39",F,2
GO,PNEUMONIA,IGNORADO,"30 - 39",M,3
GO,PNEUMONIA,OUTRO,"30 - 39",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
GO,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
GO,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
GO,SEPTICEMIA,HOSPITAL,"30 - 39",F,39
GO,SEPTICEMIA,HOSPITAL,"30 - 39",M,65
GO,SEPTICEMIA,IGNORADO,"30 - 39",F,2
GO,SEPTICEMIA,OUTRO,"30 - 39",F,1
GO,SEPTICEMIA,OUTRO,"30 - 39",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
GO,SRAG,HOSPITAL,"30 - 39",F,2
GO,SRAG,HOSPITAL,"30 - 39",M,6
MA,OUTRAS,AMBULANCIA,"30 - 39",F,1
MA,OUTRAS,DOMICILIO,"30 - 39",F,36
MA,OUTRAS,DOMICILIO,"30 - 39",M,108
MA,OUTRAS,HOSPITAL,"30 - 39",F,170
MA,OUTRAS,HOSPITAL,"30 - 39",M,209
MA,OUTRAS,IGNORADO,"30 - 39",F,1
MA,OUTRAS,IGNORADO,"30 - 39",M,2
MA,OUTRAS,OUTRO,"30 - 39",F,9
MA,OUTRAS,OUTRO,"30 - 39",M,43
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
MA,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
MA,OUTRAS,VIA_PUBLICA,"30 - 39",F,7
MA,OUTRAS,VIA_PUBLICA,"30 - 39",M,47
MA,COVID,DOMICILIO,"30 - 39",F,1
MA,COVID,DOMICILIO,"30 - 39",M,2
MA,COVID,HOSPITAL,"30 - 39",F,36
MA,COVID,HOSPITAL,"30 - 39",M,43
MA,COVID,OUTRO,"30 - 39",F,2
MA,COVID,OUTRO,"30 - 39",M,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MA,COVID,VIA_PUBLICA,"30 - 39",M,1
MA,INDETERMINADA,DOMICILIO,"30 - 39",F,2
MA,INDETERMINADA,DOMICILIO,"30 - 39",M,6
MA,INDETERMINADA,HOSPITAL,"30 - 39",F,8
MA,INDETERMINADA,HOSPITAL,"30 - 39",M,4
MA,INDETERMINADA,OUTRO,"30 - 39",M,1
MA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,37
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,44
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,3
MA,PNEUMONIA,DOMICILIO,"30 - 39",F,1
MA,PNEUMONIA,DOMICILIO,"30 - 39",M,3
MA,PNEUMONIA,HOSPITAL,"30 - 39",F,27
MA,PNEUMONIA,HOSPITAL,"30 - 39",M,46
MA,PNEUMONIA,OUTRO,"30 - 39",F,4
MA,PNEUMONIA,OUTRO,"30 - 39",M,4
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MA,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MA,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
MA,SEPTICEMIA,HOSPITAL,"30 - 39",F,45
MA,SEPTICEMIA,HOSPITAL,"30 - 39",M,41
MA,SEPTICEMIA,IGNORADO,"30 - 39",F,1
MA,SEPTICEMIA,IGNORADO,"30 - 39",M,1
MA,SEPTICEMIA,OUTRO,"30 - 39",F,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MA,SEPTICEMIA,VIA_PUBLICA,"30 - 39",F,1
MA,SRAG,DOMICILIO,"30 - 39",M,1
MA,SRAG,HOSPITAL,"30 - 39",F,6
MA,SRAG,HOSPITAL,"30 - 39",M,14
MG,OUTRAS,DOMICILIO,"30 - 39",F,172
MG,OUTRAS,DOMICILIO,"30 - 39",M,376
MG,OUTRAS,HOSPITAL,"30 - 39",F,491
MG,OUTRAS,HOSPITAL,"30 - 39",M,660
MG,OUTRAS,IGNORADO,"30 - 39",F,23
MG,OUTRAS,IGNORADO,"30 - 39",M,59
MG,OUTRAS,OUTRO,"30 - 39",F,29
MG,OUTRAS,OUTRO,"30 - 39",M,136
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,59
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,122
MG,OUTRAS,VIA_PUBLICA,"30 - 39",F,26
MG,OUTRAS,VIA_PUBLICA,"30 - 39",M,165
MG,COVID,DOMICILIO,"30 - 39",F,6
MG,COVID,DOMICILIO,"30 - 39",M,4
MG,COVID,HOSPITAL,"30 - 39",F,117
MG,COVID,HOSPITAL,"30 - 39",M,173
MG,COVID,IGNORADO,"30 - 39",F,3
MG,COVID,IGNORADO,"30 - 39",M,3
MG,COVID,OUTRO,"30 - 39",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,13
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,12
MG,COVID,VIA_PUBLICA,"30 - 39",F,1
MG,INDETERMINADA,DOMICILIO,"30 - 39",F,10
MG,INDETERMINADA,DOMICILIO,"30 - 39",M,23
MG,INDETERMINADA,HOSPITAL,"30 - 39",F,9
MG,INDETERMINADA,HOSPITAL,"30 - 39",M,8
MG,INDETERMINADA,IGNORADO,"30 - 39",F,2
MG,INDETERMINADA,IGNORADO,"30 - 39",M,5
MG,INDETERMINADA,OUTRO,"30 - 39",F,3
MG,INDETERMINADA,OUTRO,"30 - 39",M,13
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
MG,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,5
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,11
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,9
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,100
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,82
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,5
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
MG,PNEUMONIA,DOMICILIO,"30 - 39",F,4
MG,PNEUMONIA,DOMICILIO,"30 - 39",M,9
MG,PNEUMONIA,HOSPITAL,"30 - 39",F,83
MG,PNEUMONIA,HOSPITAL,"30 - 39",M,146
MG,PNEUMONIA,IGNORADO,"30 - 39",F,4
MG,PNEUMONIA,IGNORADO,"30 - 39",M,4
MG,PNEUMONIA,OUTRO,"30 - 39",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
MG,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MG,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
MG,SEPTICEMIA,HOSPITAL,"30 - 39",F,197
MG,SEPTICEMIA,HOSPITAL,"30 - 39",M,211
MG,SEPTICEMIA,IGNORADO,"30 - 39",F,4
MG,SEPTICEMIA,IGNORADO,"30 - 39",M,4
MG,SEPTICEMIA,OUTRO,"30 - 39",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
MG,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
MG,SRAG,HOSPITAL,"30 - 39",F,7
MG,SRAG,HOSPITAL,"30 - 39",M,12
MG,SRAG,IGNORADO,"30 - 39",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MS,OUTRAS,DOMICILIO,"30 - 39",F,21
MS,OUTRAS,DOMICILIO,"30 - 39",M,51
MS,OUTRAS,HOSPITAL,"30 - 39",F,74
MS,OUTRAS,HOSPITAL,"30 - 39",M,100
MS,OUTRAS,IGNORADO,"30 - 39",M,1
MS,OUTRAS,OUTRO,"30 - 39",M,22
MS,OUTRAS,POSTO_SAUDE,"30 - 39",F,2
MS,OUTRAS,POSTO_SAUDE,"30 - 39",M,4
MS,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
MS,OUTRAS,VIA_PUBLICA,"30 - 39",M,36
MS,COVID,HOSPITAL,"30 - 39",F,27
MS,COVID,HOSPITAL,"30 - 39",M,29
MS,COVID,VIA_PUBLICA,"30 - 39",M,1
MS,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MS,INDETERMINADA,DOMICILIO,"30 - 39",M,1
MS,INDETERMINADA,HOSPITAL,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,14
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,21
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",F,2
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",M,1
MS,PNEUMONIA,DOMICILIO,"30 - 39",M,6
MS,PNEUMONIA,HOSPITAL,"30 - 39",F,23
MS,PNEUMONIA,HOSPITAL,"30 - 39",M,36
MS,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
MS,SEPTICEMIA,HOSPITAL,"30 - 39",F,26
MS,SEPTICEMIA,HOSPITAL,"30 - 39",M,25
MS,SRAG,HOSPITAL,"30 - 39",F,2
MS,SRAG,HOSPITAL,"30 - 39",M,2
MT,OUTRAS,DOMICILIO,"30 - 39",F,8
MT,OUTRAS,DOMICILIO,"30 - 39",M,28
MT,OUTRAS,HOSPITAL,"30 - 39",F,41
MT,OUTRAS,HOSPITAL,"30 - 39",M,78
MT,OUTRAS,IGNORADO,"30 - 39",F,75
MT,OUTRAS,IGNORADO,"30 - 39",M,172
MT,OUTRAS,OUTRO,"30 - 39",F,7
MT,OUTRAS,OUTRO,"30 - 39",M,27
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MT,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
MT,OUTRAS,VIA_PUBLICA,"30 - 39",M,12
MT,COVID,HOSPITAL,"30 - 39",F,31
MT,COVID,HOSPITAL,"30 - 39",M,53
MT,COVID,IGNORADO,"30 - 39",F,15
MT,COVID,IGNORADO,"30 - 39",M,31
MT,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MT,INDETERMINADA,IGNORADO,"30 - 39",F,1
MT,INDETERMINADA,IGNORADO,"30 - 39",M,1
MT,INDETERMINADA,OUTRO,"30 - 39",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,6
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,3
MT,PNEUMONIA,DOMICILIO,"30 - 39",M,1
MT,PNEUMONIA,HOSPITAL,"30 - 39",F,7
MT,PNEUMONIA,HOSPITAL,"30 - 39",M,8
MT,PNEUMONIA,IGNORADO,"30 - 39",F,4
MT,PNEUMONIA,IGNORADO,"30 - 39",M,6
MT,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MT,SEPTICEMIA,HOSPITAL,"30 - 39",F,10
MT,SEPTICEMIA,HOSPITAL,"30 - 39",M,18
MT,SEPTICEMIA,IGNORADO,"30 - 39",F,9
MT,SEPTICEMIA,IGNORADO,"30 - 39",M,5
MT,SEPTICEMIA,OUTRO,"30 - 39",F,1
PA,OUTRAS,AMBULANCIA,"30 - 39",M,1
PA,OUTRAS,DOMICILIO,"30 - 39",F,59
PA,OUTRAS,DOMICILIO,"30 - 39",M,121
PA,OUTRAS,HOSPITAL,"30 - 39",F,146
PA,OUTRAS,HOSPITAL,"30 - 39",M,217
PA,OUTRAS,IGNORADO,"30 - 39",F,2
PA,OUTRAS,IGNORADO,"30 - 39",M,7
PA,OUTRAS,OUTRO,"30 - 39",F,19
PA,OUTRAS,OUTRO,"30 - 39",M,68
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,24
PA,OUTRAS,VIA_PUBLICA,"30 - 39",F,12
PA,OUTRAS,VIA_PUBLICA,"30 - 39",M,118
PA,COVID,DOMICILIO,"30 - 39",F,4
PA,COVID,DOMICILIO,"30 - 39",M,2
PA,COVID,HOSPITAL,"30 - 39",F,67
PA,COVID,HOSPITAL,"30 - 39",M,97
PA,COVID,OUTRO,"30 - 39",F,2
PA,COVID,OUTRO,"30 - 39",M,3
PA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
PA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
PA,INDETERMINADA,DOMICILIO,"30 - 39",F,3
PA,INDETERMINADA,DOMICILIO,"30 - 39",M,2
PA,INDETERMINADA,HOSPITAL,"30 - 39",F,2
PA,INDETERMINADA,OUTRO,"30 - 39",F,1
PA,INDETERMINADA,OUTRO,"30 - 39",M,2
PA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,9
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,41
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,57
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
PA,PNEUMONIA,DOMICILIO,"30 - 39",F,1
PA,PNEUMONIA,DOMICILIO,"30 - 39",M,6
PA,PNEUMONIA,HOSPITAL,"30 - 39",F,46
PA,PNEUMONIA,HOSPITAL,"30 - 39",M,72
PA,PNEUMONIA,OUTRO,"30 - 39",M,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
PA,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
PA,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
PA,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
PA,SEPTICEMIA,HOSPITAL,"30 - 39",F,50
PA,SEPTICEMIA,HOSPITAL,"30 - 39",M,73
PA,SEPTICEMIA,OUTRO,"30 - 39",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
PA,SEPTICEMIA,VIA_PUBLICA,"30 - 39",F,2
PA,SRAG,DOMICILIO,"30 - 39",F,1
PA,SRAG,DOMICILIO,"30 - 39",M,3
PA,SRAG,HOSPITAL,"30 - 39",F,15
PA,SRAG,HOSPITAL,"30 - 39",M,11
PB,OUTRAS,DOMICILIO,"30 - 39",F,47
PB,OUTRAS,DOMICILIO,"30 - 39",M,95
PB,OUTRAS,HOSPITAL,"30 - 39",F,92
PB,OUTRAS,HOSPITAL,"30 - 39",M,145
PB,OUTRAS,OUTRO,"30 - 39",F,2
PB,OUTRAS,OUTRO,"30 - 39",M,23
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
PB,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
PB,OUTRAS,VIA_PUBLICA,"30 - 39",M,43
PB,COVID,DOMICILIO,"30 - 39",F,1
PB,COVID,DOMICILIO,"30 - 39",M,1
PB,COVID,HOSPITAL,"30 - 39",F,28
PB,COVID,HOSPITAL,"30 - 39",M,65
PB,COVID,OUTRO,"30 - 39",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PB,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
PB,COVID,POSTO_SAUDE,"30 - 39",M,1
PB,COVID,VIA_PUBLICA,"30 - 39",M,1
PB,INDETERMINADA,DOMICILIO,"30 - 39",F,1
PB,INDETERMINADA,DOMICILIO,"30 - 39",M,3
PB,INDETERMINADA,HOSPITAL,"30 - 39",F,3
PB,INDETERMINADA,HOSPITAL,"30 - 39",M,1
PB,INDETERMINADA,OUTRO,"30 - 39",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,INDETERMINADA,POSTO_SAUDE,"30 - 39",F,1
PB,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,6
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,21
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,26
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
