uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
SE,PNEUMONIA,HOSPITAL,"40 - 49",F,2
SE,PNEUMONIA,HOSPITAL,"40 - 49",M,4
SE,SEPTICEMIA,HOSPITAL,"40 - 49",F,13
SE,SEPTICEMIA,HOSPITAL,"40 - 49",M,8
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
SP,OUTRAS,DOMICILIO,"40 - 49",F,157
SP,OUTRAS,DOMICILIO,"40 - 49",M,381
SP,OUTRAS,HOSPITAL,"40 - 49",F,598
SP,OUTRAS,HOSPITAL,"40 - 49",I,1
SP,OUTRAS,HOSPITAL,"40 - 49",M,814
SP,OUTRAS,IGNORADO,"40 - 49",F,2
SP,OUTRAS,IGNORADO,"40 - 49",I,11
SP,OUTRAS,IGNORADO,"40 - 49",M,6
SP,OUTRAS,OUTRO,"40 - 49",F,33
SP,OUTRAS,OUTRO,"40 - 49",M,74
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,42
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,83
SP,OUTRAS,POSTO_SAUDE,"40 - 49",F,2
SP,OUTRAS,POSTO_SAUDE,"40 - 49",M,3
SP,OUTRAS,VIA_PUBLICA,"40 - 49",F,20
SP,OUTRAS,VIA_PUBLICA,"40 - 49",M,125
SP,COVID,DOMICILIO,"40 - 49",F,11
SP,COVID,DOMICILIO,"40 - 49",M,15
SP,COVID,HOSPITAL,"40 - 49",F,482
SP,COVID,HOSPITAL,"40 - 49",M,805
SP,COVID,IGNORADO,"40 - 49",F,3
SP,COVID,IGNORADO,"40 - 49",M,1
SP,COVID,OUTRO,"40 - 49",F,3
SP,COVID,OUTRO,"40 - 49",M,5
SP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,19
SP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,20
SP,COVID,POSTO_SAUDE,"40 - 49",F,1
SP,COVID,VIA_PUBLICA,"40 - 49",F,1
SP,COVID,VIA_PUBLICA,"40 - 49",M,1
SP,INDETERMINADA,DOMICILIO,"40 - 49",F,8
SP,INDETERMINADA,DOMICILIO,"40 - 49",M,15
SP,INDETERMINADA,HOSPITAL,"40 - 49",F,3
SP,INDETERMINADA,HOSPITAL,"40 - 49",M,2
SP,INDETERMINADA,OUTRO,"40 - 49",M,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
SP,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
SP,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,5
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,8
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,12
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,122
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,139
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
SP,PNEUMONIA,DOMICILIO,"40 - 49",F,3
SP,PNEUMONIA,DOMICILIO,"40 - 49",M,11
SP,PNEUMONIA,HOSPITAL,"40 - 49",F,109
SP,PNEUMONIA,HOSPITAL,"40 - 49",M,236
SP,PNEUMONIA,IGNORADO,"40 - 49",F,1
SP,PNEUMONIA,OUTRO,"40 - 49",F,1
SP,PNEUMONIA,OUTRO,"40 - 49",M,2
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
SP,PNEUMONIA,POSTO_SAUDE,"40 - 49",F,1
SP,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,2
SP,SEPTICEMIA,DOMICILIO,"40 - 49",F,4
SP,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
SP,SEPTICEMIA,HOSPITAL,"40 - 49",F,163
SP,SEPTICEMIA,HOSPITAL,"40 - 49",M,208
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
SP,SRAG,HOSPITAL,"40 - 49",F,10
SP,SRAG,HOSPITAL,"40 - 49",M,16
SP,SRAG,OUTRO,"40 - 49",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
TO,OUTRAS,DOMICILIO,"40 - 49",F,6
TO,OUTRAS,DOMICILIO,"40 - 49",M,9
TO,OUTRAS,HOSPITAL,"40 - 49",F,11
TO,OUTRAS,HOSPITAL,"40 - 49",M,10
TO,OUTRAS,OUTRO,"40 - 49",F,3
TO,OUTRAS,OUTRO,"40 - 49",M,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
TO,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
TO,OUTRAS,VIA_PUBLICA,"40 - 49",M,4
TO,COVID,HOSPITAL,"40 - 49",F,12
TO,COVID,HOSPITAL,"40 - 49",M,20
TO,INDETERMINADA,DOMICILIO,"40 - 49",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,2
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
TO,PNEUMONIA,HOSPITAL,"40 - 49",F,2
TO,PNEUMONIA,HOSPITAL,"40 - 49",M,5
TO,PNEUMONIA,OUTRO,"40 - 49",M,1
TO,SEPTICEMIA,HOSPITAL,"40 - 49",F,4
TO,SEPTICEMIA,HOSPITAL,"40 - 49",M,3
TO,SEPTICEMIA,OUTRO,"40 - 49",M,1
AC,OUTRAS,DOMICILIO,"50 - 59",F,3
AC,OUTRAS,DOMICILIO,"50 - 59",M,11
AC,OUTRAS,HOSPITAL,"50 - 59",F,11
AC,OUTRAS,HOSPITAL,"50 - 59",M,28
AC,OUTRAS,OUTRO,"50 - 59",F,1
AC,OUTRAS,OUTRO,"50 - 59",M,5
AC,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
AC,COVID,HOSPITAL,"50 - 59",F,24
AC,COVID,HOSPITAL,"50 - 59",M,35
AC,INDETERMINADA,OUTRO,"50 - 59",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,3
AC,PNEUMONIA,HOSPITAL,"50 - 59",F,11
AC,PNEUMONIA,HOSPITAL,"50 - 59",M,12
AC,SEPTICEMIA,HOSPITAL,"50 - 59",F,5
AC,SEPTICEMIA,HOSPITAL,"50 - 59",M,6
AC,SRAG,DOMICILIO,"50 - 59",F,1
AC,SRAG,HOSPITAL,"50 - 59",F,2
AC,SRAG,HOSPITAL,"50 - 59",M,6
AL,OUTRAS,DOMICILIO,"50 - 59",F,15
AL,OUTRAS,DOMICILIO,"50 - 59",M,35
AL,OUTRAS,HOSPITAL,"50 - 59",F,68
AL,OUTRAS,HOSPITAL,"50 - 59",M,70
AL,OUTRAS,IGNORADO,"50 - 59",M,1
AL,OUTRAS,OUTRO,"50 - 59",F,1
AL,OUTRAS,OUTRO,"50 - 59",M,4
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
AL,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
AL,OUTRAS,VIA_PUBLICA,"50 - 59",M,11
AL,COVID,HOSPITAL,"50 - 59",F,31
AL,COVID,HOSPITAL,"50 - 59",M,56
AL,COVID,IGNORADO,"50 - 59",M,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
AL,INDETERMINADA,DOMICILIO,"50 - 59",M,1
AL,INDETERMINADA,HOSPITAL,"50 - 59",M,1
AL,INDETERMINADA,OUTRO,"50 - 59",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,4
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,9
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,9
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
AL,PNEUMONIA,HOSPITAL,"50 - 59",F,16
AL,PNEUMONIA,HOSPITAL,"50 - 59",M,18
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
AL,SEPTICEMIA,DOMICILIO,"50 - 59",M,4
AL,SEPTICEMIA,HOSPITAL,"50 - 59",F,20
AL,SEPTICEMIA,HOSPITAL,"50 - 59",M,23
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
AL,SRAG,HOSPITAL,"50 - 59",F,7
AL,SRAG,HOSPITAL,"50 - 59",M,7
AM,OUTRAS,DOMICILIO,"50 - 59",F,36
AM,OUTRAS,DOMICILIO,"50 - 59",M,53
AM,OUTRAS,HOSPITAL,"50 - 59",F,59
AM,OUTRAS,HOSPITAL,"50 - 59",M,69
AM,OUTRAS,OUTRO,"50 - 59",M,11
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
AM,OUTRAS,VIA_PUBLICA,"50 - 59",F,1
AM,OUTRAS,VIA_PUBLICA,"50 - 59",M,5
AM,COVID,DOMICILIO,"50 - 59",F,12
AM,COVID,DOMICILIO,"50 - 59",M,15
AM,COVID,HOSPITAL,"50 - 59",F,303
AM,COVID,HOSPITAL,"50 - 59",M,440
AM,COVID,OUTRO,"50 - 59",F,5
AM,COVID,OUTRO,"50 - 59",M,11
AM,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
AM,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
AM,INDETERMINADA,DOMICILIO,"50 - 59",F,1
AM,INDETERMINADA,DOMICILIO,"50 - 59",M,2
AM,INDETERMINADA,HOSPITAL,"50 - 59",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,8
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,13
AM,PNEUMONIA,DOMICILIO,"50 - 59",F,1
AM,PNEUMONIA,DOMICILIO,"50 - 59",M,6
AM,PNEUMONIA,HOSPITAL,"50 - 59",F,32
AM,PNEUMONIA,HOSPITAL,"50 - 59",M,56
AM,PNEUMONIA,OUTRO,"50 - 59",F,2
AM,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
AM,SEPTICEMIA,HOSPITAL,"50 - 59",F,15
AM,SEPTICEMIA,HOSPITAL,"50 - 59",M,27
AM,SRAG,DOMICILIO,"50 - 59",F,3
AM,SRAG,HOSPITAL,"50 - 59",F,54
AM,SRAG,HOSPITAL,"50 - 59",M,66
AM,SRAG,IGNORADO,"50 - 59",F,1
AM,SRAG,OUTRO,"50 - 59",M,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
AM,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
AP,OUTRAS,DOMICILIO,"50 - 59",F,1
AP,OUTRAS,DOMICILIO,"50 - 59",M,3
AP,OUTRAS,HOSPITAL,"50 - 59",F,4
AP,OUTRAS,HOSPITAL,"50 - 59",M,10
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
AP,COVID,HOSPITAL,"50 - 59",F,5
AP,COVID,HOSPITAL,"50 - 59",M,11
AP,COVID,POSTO_SAUDE,"50 - 59",F,1
AP,COVID,POSTO_SAUDE,"50 - 59",M,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
AP,PNEUMONIA,HOSPITAL,"50 - 59",F,2
AP,PNEUMONIA,HOSPITAL,"50 - 59",M,4
AP,SEPTICEMIA,HOSPITAL,"50 - 59",F,4
AP,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
BA,OUTRAS,DOMICILIO,"50 - 59",F,110
BA,OUTRAS,DOMICILIO,"50 - 59",M,257
BA,OUTRAS,HOSPITAL,"50 - 59",F,213
BA,OUTRAS,HOSPITAL,"50 - 59",M,311
BA,OUTRAS,IGNORADO,"50 - 59",F,3
BA,OUTRAS,IGNORADO,"50 - 59",M,1
BA,OUTRAS,OUTRO,"50 - 59",F,8
BA,OUTRAS,OUTRO,"50 - 59",M,27
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,26
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,38
BA,OUTRAS,VIA_PUBLICA,"50 - 59",F,6
BA,OUTRAS,VIA_PUBLICA,"50 - 59",M,22
BA,COVID,DOMICILIO,"50 - 59",F,4
BA,COVID,DOMICILIO,"50 - 59",M,11
BA,COVID,HOSPITAL,"50 - 59",F,152
BA,COVID,HOSPITAL,"50 - 59",M,225
BA,COVID,IGNORADO,"50 - 59",F,1
BA,COVID,OUTRO,"50 - 59",F,3
BA,COVID,OUTRO,"50 - 59",M,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,12
BA,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,19
BA,INDETERMINADA,DOMICILIO,"50 - 59",F,1
BA,INDETERMINADA,HOSPITAL,"50 - 59",F,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,21
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,13
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,48
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,60
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,6
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
BA,PNEUMONIA,DOMICILIO,"50 - 59",F,2
BA,PNEUMONIA,DOMICILIO,"50 - 59",M,6
BA,PNEUMONIA,HOSPITAL,"50 - 59",F,26
BA,PNEUMONIA,HOSPITAL,"50 - 59",M,55
BA,PNEUMONIA,OUTRO,"50 - 59",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
BA,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
BA,SEPTICEMIA,DOMICILIO,"50 - 59",M,2
BA,SEPTICEMIA,HOSPITAL,"50 - 59",F,71
BA,SEPTICEMIA,HOSPITAL,"50 - 59",M,89
BA,SEPTICEMIA,OUTRO,"50 - 59",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
BA,SEPTICEMIA,VIA_PUBLICA,"50 - 59",F,1
BA,SRAG,DOMICILIO,"50 - 59",F,1
BA,SRAG,DOMICILIO,"50 - 59",M,2
BA,SRAG,HOSPITAL,"50 - 59",F,1
BA,SRAG,HOSPITAL,"50 - 59",M,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
CE,OUTRAS,DOMICILIO,"50 - 59",F,54
CE,OUTRAS,DOMICILIO,"50 - 59",M,100
CE,OUTRAS,HOSPITAL,"50 - 59",F,79
CE,OUTRAS,HOSPITAL,"50 - 59",M,110
CE,OUTRAS,IGNORADO,"50 - 59",F,28
CE,OUTRAS,IGNORADO,"50 - 59",M,81
CE,OUTRAS,OUTRO,"50 - 59",F,6
CE,OUTRAS,OUTRO,"50 - 59",M,13
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,13
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,17
CE,OUTRAS,VIA_PUBLICA,"50 - 59",F,2
CE,OUTRAS,VIA_PUBLICA,"50 - 59",M,20
CE,COVID,AMBULANCIA,"50 - 59",M,1
CE,COVID,DOMICILIO,"50 - 59",F,3
CE,COVID,DOMICILIO,"50 - 59",M,8
CE,COVID,HOSPITAL,"50 - 59",F,76
CE,COVID,HOSPITAL,"50 - 59",M,120
CE,COVID,IGNORADO,"50 - 59",F,11
CE,COVID,IGNORADO,"50 - 59",M,28
CE,COVID,OUTRO,"50 - 59",F,1
CE,COVID,OUTRO,"50 - 59",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,16
CE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,12
CE,INDETERMINADA,DOMICILIO,"50 - 59",F,1
CE,INDETERMINADA,DOMICILIO,"50 - 59",M,1
CE,INDETERMINADA,HOSPITAL,"50 - 59",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,5
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,7
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,11
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,19
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,2
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,8
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
CE,PNEUMONIA,DOMICILIO,"50 - 59",M,5
CE,PNEUMONIA,HOSPITAL,"50 - 59",F,33
CE,PNEUMONIA,HOSPITAL,"50 - 59",M,33
CE,PNEUMONIA,IGNORADO,"50 - 59",F,10
CE,PNEUMONIA,IGNORADO,"50 - 59",M,5
CE,PNEUMONIA,OUTRO,"50 - 59",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
CE,SEPTICEMIA,AMBULANCIA,"50 - 59",F,1
CE,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
CE,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
CE,SEPTICEMIA,HOSPITAL,"50 - 59",F,42
CE,SEPTICEMIA,HOSPITAL,"50 - 59",M,51
CE,SEPTICEMIA,IGNORADO,"50 - 59",F,6
CE,SEPTICEMIA,IGNORADO,"50 - 59",M,8
CE,SEPTICEMIA,OUTRO,"50 - 59",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,8
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
CE,SRAG,HOSPITAL,"50 - 59",F,8
CE,SRAG,HOSPITAL,"50 - 59",M,5
CE,SRAG,IGNORADO,"50 - 59",F,1
CE,SRAG,IGNORADO,"50 - 59",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
CE,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
DF,OUTRAS,DOMICILIO,"50 - 59",F,10
DF,OUTRAS,DOMICILIO,"50 - 59",M,29
DF,OUTRAS,HOSPITAL,"50 - 59",F,58
DF,OUTRAS,HOSPITAL,"50 - 59",M,98
DF,OUTRAS,OUTRO,"50 - 59",F,3
DF,OUTRAS,OUTRO,"50 - 59",M,11
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
DF,OUTRAS,VIA_PUBLICA,"50 - 59",M,11
DF,COVID,DOMICILIO,"50 - 59",F,1
DF,COVID,HOSPITAL,"50 - 59",F,36
DF,COVID,HOSPITAL,"50 - 59",M,65
DF,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
DF,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
DF,INDETERMINADA,HOSPITAL,"50 - 59",M,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,3
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,11
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
DF,PNEUMONIA,HOSPITAL,"50 - 59",F,10
DF,PNEUMONIA,HOSPITAL,"50 - 59",M,39
DF,PNEUMONIA,OUTRO,"50 - 59",M,1
DF,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
DF,SEPTICEMIA,HOSPITAL,"50 - 59",F,22
DF,SEPTICEMIA,HOSPITAL,"50 - 59",M,32
DF,SEPTICEMIA,OUTRO,"50 - 59",M,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
DF,SRAG,HOSPITAL,"50 - 59",M,1
DF,SRAG,OUTRO,"50 - 59",M,1
ES,OUTRAS,DOMICILIO,"50 - 59",F,36
ES,OUTRAS,DOMICILIO,"50 - 59",M,63
ES,OUTRAS,HOSPITAL,"50 - 59",F,77
ES,OUTRAS,HOSPITAL,"50 - 59",M,142
ES,OUTRAS,IGNORADO,"50 - 59",M,1
ES,OUTRAS,OUTRO,"50 - 59",F,2
ES,OUTRAS,OUTRO,"50 - 59",M,15
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,6
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
ES,OUTRAS,VIA_PUBLICA,"50 - 59",F,1
ES,OUTRAS,VIA_PUBLICA,"50 - 59",M,16
ES,COVID,DOMICILIO,"50 - 59",M,1
ES,COVID,HOSPITAL,"50 - 59",F,82
ES,COVID,HOSPITAL,"50 - 59",M,102
ES,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
ES,COVID,VIA_PUBLICA,"50 - 59",M,1
ES,INDETERMINADA,DOMICILIO,"50 - 59",M,1
ES,INDETERMINADA,OUTRO,"50 - 59",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,5
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,7
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,12
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
ES,PNEUMONIA,DOMICILIO,"50 - 59",F,1
ES,PNEUMONIA,DOMICILIO,"50 - 59",M,1
ES,PNEUMONIA,HOSPITAL,"50 - 59",F,20
ES,PNEUMONIA,HOSPITAL,"50 - 59",M,26
ES,SEPTICEMIA,DOMICILIO,"50 - 59",F,4
ES,SEPTICEMIA,DOMICILIO,"50 - 59",M,3
ES,SEPTICEMIA,HOSPITAL,"50 - 59",F,29
ES,SEPTICEMIA,HOSPITAL,"50 - 59",M,41
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
ES,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,2
ES,SRAG,HOSPITAL,"50 - 59",F,5
ES,SRAG,HOSPITAL,"50 - 59",M,2
GO,OUTRAS,DOMICILIO,"50 - 59",F,28
GO,OUTRAS,DOMICILIO,"50 - 59",M,99
GO,OUTRAS,HOSPITAL,"50 - 59",F,72
GO,OUTRAS,HOSPITAL,"50 - 59",M,150
GO,OUTRAS,IGNORADO,"50 - 59",F,2
GO,OUTRAS,IGNORADO,"50 - 59",M,7
GO,OUTRAS,OUTRO,"50 - 59",F,8
GO,OUTRAS,OUTRO,"50 - 59",M,22
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,16
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,32
GO,OUTRAS,POSTO_SAUDE,"50 - 59",M,1
GO,OUTRAS,VIA_PUBLICA,"50 - 59",F,2
GO,OUTRAS,VIA_PUBLICA,"50 - 59",M,10
GO,COVID,DOMICILIO,"50 - 59",F,5
GO,COVID,DOMICILIO,"50 - 59",M,7
GO,COVID,HOSPITAL,"50 - 59",F,186
GO,COVID,HOSPITAL,"50 - 59",M,251
GO,COVID,IGNORADO,"50 - 59",M,1
GO,COVID,OUTRO,"50 - 59",F,3
GO,COVID,OUTRO,"50 - 59",M,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,31
GO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,29
GO,INDETERMINADA,DOMICILIO,"50 - 59",M,1
GO,INDETERMINADA,HOSPITAL,"50 - 59",M,1
GO,INDETERMINADA,OUTRO,"50 - 59",M,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,6
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,12
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,44
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,25
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,9
